Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of peptidyl-lysine acetylation (GO:2000756)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	MYOCD
dosage compensation (GO:0007549)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	BRCA1
regulation of phagocytosis, engulfment (GO:0060099)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	F2RL1
regulation of phospholipid metabolic process (GO:1903725)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	MFSD2A
regulation of T-helper 17 type immune response (GO:2000316)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	IL23R
regulation of urine volume (GO:0035809)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	NPR3
glycine transport (GO:0015816)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	SLC6A17
removal of superoxide radicals (GO:0019430)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	MT3
granulocyte activation (GO:0036230)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	F2RL1
response to laminar fluid shear stress (GO:0034616)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	KLF2
immunoglobulin mediated immune response (GO:0016064)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	CD74
rRNA 3'-end processing (GO:0031125)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	EXOSC2
rRNA pseudouridine synthesis (GO:0031118)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	DKC1
sarcoplasmic reticulum calcium ion transport (GO:0070296)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	RYR2
serine family amino acid catabolic process (GO:0009071)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	GLDC
lactation (GO:0007595)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	APLN
leptin-mediated signaling pathway (GO:0033210)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	MT3
lipoprotein transport (GO:0042953)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	APOB
telomeric loop disassembly (GO:0090657)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	RECQL4
mesenchymal to epithelial transition (GO:0060231)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	SIX2
microtubule anchoring at centrosome (GO:0034454)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	CCDC68
urea cycle (GO:0000050)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	ARG1
modulation by symbiont of host process (GO:0044003)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	MRC1
monovalent inorganic anion homeostasis (GO:0055083)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	SLC12A8
negative regulation of alpha-beta T cell proliferation (GO:0046642)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	LGALS7
negative regulation of cell adhesion mediated by integrin (GO:0033629)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	SERPINE1
negative regulation of circadian rhythm (GO:0042754)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	SUV39H2
negative regulation of glycolytic process (GO:0045820)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	ACTN3
negative regulation of heterotypic cell-cell adhesion (GO:0034115)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	IL1RN
negative regulation of lymphocyte apoptotic process (GO:0070229)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	AURKB
negative regulation of peptidyl-lysine acetylation (GO:2000757)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	BRCA1
negative regulation of purine nucleotide metabolic process (GO:1900543)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	ACTN3
negative regulation of telomerase activity (GO:0051974)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	PIF1
negative regulation of transforming growth factor beta production (GO:0071635)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	CDH3
nerve growth factor signaling pathway (GO:0038180)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	NGF
neuron projection regeneration (GO:0031102)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	RTN4RL2
neuron remodeling (GO:0016322)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	EPHA8
nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' (GO:0034427)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	EXOSC2
phagosome-lysosome fusion (GO:0090385)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	SYT7
phosphate ion homeostasis (GO:0055062)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	SFRP4
positive regulation by symbiont of entry into host (GO:0075294)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	CD74
positive regulation of cell activation (GO:0050867)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	PLEK
positive regulation of coagulation (GO:0050820)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	SERPINE1
positive regulation of dendritic spine morphogenesis (GO:0061003)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	LRP8
positive regulation of epidermis development (GO:0045684)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	SFRP4
positive regulation of establishment of protein localization to telomere (GO:1904851)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	DKC1
positive regulation of hemostasis (GO:1900048)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	SERPINE1
positive regulation of keratinocyte migration (GO:0051549)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	FGF7
positive regulation of monocyte differentiation (GO:0045657)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	CD74
positive regulation of myoblast fusion (GO:1901741)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	RIPOR2
positive regulation of receptor recycling (GO:0001921)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	RAMP3
positive regulation of skeletal muscle tissue development (GO:0048643)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	ACTN3
positive regulation of toll-like receptor 4 signaling pathway (GO:0034145)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	F2RL1
positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	MT3
positive regulation of viral entry into host cell (GO:0046598)	1/10	0.3869989849286769	0.9999946032599348	0	0	2.2170976007453995	2.1047643797138074	CD74
positive regulation of T cell proliferation (GO:0042102)	4/66	0.38750123600937914	0.9999946032599348	0	0	1.2878124893999525	1.2208929109096307	IL6;TFRC;IL23R;IGF1
receptor clustering (GO:0043113)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	ITGB7;THY1
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	ACTN3;IGF1
regulation of calcium-mediated signaling (GO:0050848)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	PLEK;CMKLR1
regulation of microtubule polymerization or depolymerization (GO:0031110)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	STMN2;SKA1
regulation of muscle contraction (GO:0006937)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	CNN1;MYL9
regulation of neuron migration (GO:2001222)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	COL3A1;KIF20B
sulfur compound transport (GO:0072348)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	RACGAP1;ABCG2
T cell activation involved in immune response (GO:0002286)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	CD74;F2RL1
negative regulation of axonogenesis (GO:0050771)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	THY1;MT3
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	C3AR1;F2RL1
positive regulation of fibroblast proliferation (GO:0048146)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	CD74;IGF1
positive regulation of monooxygenase activity (GO:0032770)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	CDH3;NPR3
positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	P2RY12;EPHA8
positive regulation of protein import into nucleus (GO:0042307)	2/28	0.3891729591115374	0.9999946032599348	0	0	1.5351521511017838	1.448771302918248	CDH1;ECT2
regulation of DNA binding (GO:0051101)	3/47	0.3907547981300035	0.9999946032599348	0	0	1.3608432009167304	1.2787503762897265	HMGB2;IGF1;NGF
regulation of protein localization to nucleus (GO:1900180)	3/47	0.3907547981300035	0.9999946032599348	0	0	1.3608432009167304	1.2787503762897265	TFRC;PLK1;CDK1
negative regulation of cold-induced thermogenesis (GO:0120163)	3/47	0.3907547981300035	0.9999946032599348	0	0	1.3608432009167304	1.2787503762897265	ACTN3;NPR3;IL18R1
cellular response to alcohol (GO:0097306)	3/48	0.4037892972754755	0.9999946032599348	0	0	1.330532212885154	1.2066092080461175	RAD51;CDH1;BRCA1
cellular response to ionizing radiation (GO:0071479)	3/48	0.4037892972754755	0.9999946032599348	0	0	1.330532212885154	1.2066092080461175	RAD51AP1;RAD51;ECT2
substrate adhesion-dependent cell spreading (GO:0034446)	3/48	0.4037892972754755	0.9999946032599348	0	0	1.330532212885154	1.2066092080461175	LAMB3;KIF14;ITGB7
positive regulation of cytosolic calcium ion concentration (GO:0007204)	8/147	0.4041777218365961	0.9999946032599348	0	0	1.149012785547697	1.0408913628901866	TRPM1;RYR2;XCR1;C3AR1;BDKRB2;F2RL1;S1PR3;CMKLR1
regulation of ubiquitin-protein transferase activity (GO:0051438)	2/29	0.4062235075747276	0.9999946032599348	0	0	1.478216936768878	1.33165432854153	PLK1;FBXO5
homologous chromosome pairing at meiosis (GO:0007129)	2/29	0.4062235075747276	0.9999946032599348	0	0	1.478216936768878	1.33165432854153	FANCD2;TRIP13
lamellipodium organization (GO:0097581)	2/29	0.4062235075747276	0.9999946032599348	0	0	1.478216936768878	1.33165432854153	P2RY12;S1PR1
lipid catabolic process (GO:0016042)	2/29	0.4062235075747276	0.9999946032599348	0	0	1.478216936768878	1.33165432854153	HSD17B14;MT3
telomere maintenance via telomerase (GO:0007004)	2/29	0.4062235075747276	0.9999946032599348	0	0	1.478216936768878	1.33165432854153	PIF1;DKC1
negative regulation of transferase activity (GO:0051348)	2/29	0.4062235075747276	0.9999946032599348	0	0	1.478216936768878	1.33165432854153	PIF1;FBXO5
protein K11-linked ubiquitination (GO:0070979)	2/29	0.4062235075747276	0.9999946032599348	0	0	1.478216936768878	1.33165432854153	UBE2C;UBE2S
positive regulation of transferase activity (GO:0051347)	8/148	0.4114948941800659	0.9999946032599348	0	0	1.1407452104389801	1.0129345961820784	CD74;EPHA8;DKC1;NTRK3;PLK1;NEK2;CHTF18;AURKB
positive regulation of neuron projection development (GO:0010976)	5/88	0.4115635722999547	0.9999946032599348	0	0	1.202409638554217	1.0674893952388191	TENM3;NTRK3;STMN2;ALKAL1;LRP8
positive regulation of cell population proliferation (GO:0008284)	24/474	0.4133071313341707	0.9999946032599348	0	0	1.065234514858575	0.9412031916461426	CD74;NTRK3;RTKN2;KIF14;TTK;LAMC2;IGF1;FOXM1;FGF7;IL6;SAPCD2;PRC1;PDGFD;SIX2;TMEM119;BIRC5;PTPN6;S1PR3;FBXO5;KIF20B;NES;IL13RA1;KRT6A;FGF21
alcohol catabolic process (GO:0046164)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	MT3
pyrimidine nucleoside salvage (GO:0043097)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	TK1
pyrimidine-containing compound salvage (GO:0008655)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	TK1
axonal transport of mitochondrion (GO:0019896)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	MGARP
B cell mediated immunity (GO:0019724)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	CD74
regulation of cardiac muscle cell differentiation (GO:2000725)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	MYOCD
regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	LGALS7
camera-type eye morphogenesis (GO:0048593)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	TENM3
cardiac muscle cell membrane repolarization (GO:0099622)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	ATP1B1
regulation of coagulation (GO:0050818)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	F2RL1
cell differentiation in spinal cord (GO:0021515)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	DRAXIN
cell proliferation in forebrain (GO:0021846)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	KIF14
cell-cell junction maintenance (GO:0045217)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	F2RL1
regulation of establishment of protein localization to telomere (GO:0070203)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	DKC1
regulation of histone H3-K9 acetylation (GO:2000615)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	BRCA1
cellular response to superoxide (GO:0071451)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	MT3
regulation of lymphocyte migration (GO:2000401)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	SPN
regulation of mitochondrial fusion (GO:0010635)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	TFRC
regulation of mRNA 3'-end processing (GO:0031440)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	BARD1
DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	FOXM1
regulation of protein localization to Cajal body (GO:1904869)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	DKC1
regulation of synapse maturation (GO:0090128)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	CDC20
regulation of T-helper 2 cell cytokine production (GO:2000551)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	IL6
Golgi inheritance (GO:0048313)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	CDK1
inhibitory synapse assembly (GO:1904862)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	NPAS4
insulin-like growth factor receptor signaling pathway (GO:0048009)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	IGF1
isotype switching (GO:0045190)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	HSPD1
ketone body metabolic process (GO:1902224)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	BDH1
lipoprotein localization (GO:0044872)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	APOB
T cell chemotaxis (GO:0010818)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	CXCL10
telomere maintenance via recombination (GO:0000722)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	RAD51
urate metabolic process (GO:0046415)	1/11	0.416284374236961	0.9999946032599348	0	0	1.9952830188679245	1.7486394213539973	ABCG2
