Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
norepinephrine metabolic process (GO:0042415)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	TH
nucleotide-binding oligomerization domain containing 2 signaling pathway (GO:0070431)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	NOD2
parallel actin filament bundle assembly (GO:0030046)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	ESPN
pentose metabolic process (GO:0019321)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	DCXR
pericardium morphogenesis (GO:0003344)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	FLRT3
platelet dense granule organization (GO:0060155)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	ABCA1
positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902961)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	EFNA3
positive regulation of B cell receptor signaling pathway (GO:0050861)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	PRKCH
positive regulation of cardiac muscle cell differentiation (GO:2000727)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	GREM1
positive regulation of gliogenesis (GO:0014015)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	PRKCH
positive regulation of hormone metabolic process (GO:0032352)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	HPN
positive regulation of lamellipodium morphogenesis (GO:2000394)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	ENPP2
positive regulation of receptor catabolic process (GO:2000646)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	LAPTM5
positive regulation of type I interferon-mediated signaling pathway (GO:0060340)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	NLRC5
proline metabolic process (GO:0006560)	1/7	0.2305932921989076	0.8354909663955343	0	0	4.373069936421435	6.415729854361446	ALDH4A1
regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	4/67	0.2319929346841478	0.8354909663955343	0	0	1.6678175146027403	2.4367620473702587	PDE6G;CBLC;CDH13;SPRY1
acylglycerol homeostasis (GO:0055090)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	NR1H3;RORA
cAMP-mediated signaling (GO:0019933)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	GLP1R;RAPGEF3
regulation of dopamine secretion (GO:0014059)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	CHRNA4;SYT15
cellular response to hexose stimulus (GO:0071331)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	UNC13B;SOX4
chemical synaptic transmission, postsynaptic (GO:0099565)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	CHRNA4;INSYN2A
in utero embryonic development (GO:0001701)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	BMP2;WNT7B
ventricular cardiac muscle tissue development (GO:0003229)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	IRX3;MYL2
negative regulation of actin filament polymerization (GO:0030837)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	SSH3;KANK3
negative regulation of cell junction assembly (GO:1901889)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	ACVRL1;APOD
negative regulation of cellular carbohydrate metabolic process (GO:0010677)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	MST1;CBFA2T3
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	ALOX5;NR1H3
organophosphate ester transport (GO:0015748)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	PLTP;PITPNC1
positive regulation of vascular endothelial growth factor production (GO:0010575)	2/25	0.23374730285325493	0.8354909663955343	0	0	2.2826976689008838	3.317934502071264	C3;RORA
sodium ion transport (GO:0006814)	5/90	0.2360593305209681	0.8354909663955343	0	0	1.5455278001611603	2.231235372656138	SLC5A8;SLC4A11;SCN3B;SCN4B;SCN1B
positive regulation of cell differentiation (GO:0045597)	12/258	0.24188822444167793	0.8354909663955343	0	0	1.2832034544411834	1.8212244111100753	ACVRL1;BMP2;PRKCH;SFRP2;WNT7B;SP7;AXIN2;GDF6;NBL1;RBM24;SOX5;LTF
regulation of regulatory T cell differentiation (GO:0045589)	2/26	0.24750149569436647	0.8354909663955343	0	0	2.1874715779899954	3.054451118397136	TNFRSF18;VSIR
glial cell development (GO:0021782)	2/26	0.24750149569436647	0.8354909663955343	0	0	2.1874715779899954	3.054451118397136	PRDM8;SOX4
negative regulation of transposition (GO:0010529)	2/26	0.24750149569436647	0.8354909663955343	0	0	2.1874715779899954	3.054451118397136	DDX4;TEX15
positive regulation of MAP kinase activity (GO:0043406)	4/69	0.24798475775961457	0.8354909663955343	0	0	1.6163316847311375	2.2537934976972274	DIRAS1;FGF18;NOD2;SASH1
negative regulation of cold-induced thermogenesis (GO:0120163)	3/47	0.2484850550500373	0.8354909663955343	0	0	1.7903315946348732	2.492808614132773	IL15;NOVA2;NR1H3
cellular response to light stimulus (GO:0071482)	4/70	0.25606875739347823	0.8354909663955343	0	0	1.5917589022924181	2.168467935252172	OPN1MW;PDE6G;SAG;CNGB1
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	4/70	0.25606875739347823	0.8354909663955343	0	0	1.5917589022924181	2.168467935252172	TBC1D2;TBC1D8;RAB17;CDKL1
neuron projection morphogenesis (GO:0048812)	7/140	0.25638796037435746	0.8354909663955343	0	0	1.3831694621168305	1.8825814850479543	TNN;FLRT3;WNT7A;TNIK;CELSR2;NBL1;SHANK1
regulation of heart contraction (GO:0008016)	5/93	0.25677206905050665	0.8354909663955343	0	0	1.4926058530510586	2.0292968833634433	TH;RNF207;FXYD2;CASQ2;CACNA1H
visual perception (GO:0007601)	5/93	0.25677206905050665	0.8354909663955343	0	0	1.4926058530510586	2.0292968833634433	TH;RAX;CRYBB3;DHRS3;CNGB1
regulation of interleukin-10 production (GO:0032653)	3/48	0.25844499805275106	0.8354909663955343	0	0	1.7504553734061932	2.368492820215106	NOD2;JAK3;VSIR
cognition (GO:0050890)	3/48	0.25844499805275106	0.8354909663955343	0	0	1.7504553734061932	2.368492820215106	GTF2A1L;CUX2;CHRNA4
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	3/48	0.25844499805275106	0.8354909663955343	0	0	1.7504553734061932	2.368492820215106	VSIR;CD33;LTF
adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway (GO:0007197)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	CHRM1
purine ribonucleoside monophosphate catabolic process (GO:0009169)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	NT5E
regulation of alpha-beta T cell differentiation (GO:0046637)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	PRDM1
atrial cardiac muscle cell to AV node cell signaling (GO:0086026)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	SCN3B
regulation of CD4-positive, alpha-beta T cell activation (GO:2000514)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	CD55
regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	VSIR
regulation of Cdc42 protein signal transduction (GO:0032489)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	ABCA1
regulation of chaperone-mediated autophagy (GO:1904714)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	EEF1A2
cell migration involved in heart development (GO:0060973)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	FLRT3
regulation of extracellular matrix constituent secretion (GO:0003330)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	BMP2
cellular response to potassium ion (GO:0035865)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	CACNA1H
collecting duct development (GO:0072044)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	WNT7B
regulation of lymphocyte apoptotic process (GO:0070228)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	JAK3
regulation of myeloid leukocyte differentiation (GO:0002761)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	CAMK4
regulation of osteoclast development (GO:2001204)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	LTF
dopamine uptake (GO:0090494)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	SLC29A4
regulation of positive chemotaxis (GO:0050926)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	CDH13
regulation of response to wounding (GO:1903034)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	ALOX5
excitatory synapse assembly (GO:1904861)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	WNT7A
regulation of stem cell division (GO:2000035)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	SFRP2
regulation of vascular wound healing (GO:0061043)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	ALOX5
glyoxylate metabolic process (GO:0046487)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	ALDH4A1
heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	CSGALNACT1
response to potassium ion (GO:0035864)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	CACNA1H
kidney epithelium development (GO:0072073)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	WNT7B
lymphatic endothelial cell differentiation (GO:0060836)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	ACVRL1
venous blood vessel development (GO:0060841)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	ACVRL1
monoamine transport (GO:0015844)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	SLC29A4
negative regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000562)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	VSIR
negative regulation of complement activation, classical pathway (GO:0045959)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	CD55
negative regulation of glial cell apoptotic process (GO:0034351)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	PRKCH
negative regulation of lipid kinase activity (GO:0090219)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	PIK3IP1
negative regulation of neuron projection regeneration (GO:0070571)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	RTN4R
negative regulation of potassium ion transmembrane transporter activity (GO:1901017)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	CASQ2
neurotransmitter reuptake (GO:0098810)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	SLC29A4
osteoblast development (GO:0002076)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	TNN
peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity (GO:1990264)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	PTPRT
positive regulation of aspartic-type peptidase activity (GO:1905247)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	EFNA3
positive regulation of astrocyte differentiation (GO:0048711)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	BMP2
positive regulation of dendritic cell cytokine production (GO:0002732)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	CAMK4
positive regulation of epithelial cell proliferation involved in wound healing (GO:0060054)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	WNT7A
positive regulation of isomerase activity (GO:0010912)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	NOD2
positive regulation of lipoprotein lipase activity (GO:0051006)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	NR1H3
positive regulation of membrane invagination (GO:1905155)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	C3
positive regulation of myotube differentiation (GO:0010831)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	RBM24
positive regulation of neuron projection arborization (GO:0150012)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	MAP3K13
postsynapse organization (GO:0099173)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	WNT7A
postsynaptic density organization (GO:0097106)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	NRXN1
protein deglycosylation (GO:0006517)	1/8	0.2588788487812668	0.8354909663955343	0	0	3.748151031529778	5.065232908242328	MAN2B1
camera-type eye development (GO:0043010)	2/27	0.26128091934207637	0.8354909663955343	0	0	2.099863574351978	2.8183510705015133	ALDH1A3;FOXL2
cellular lipid catabolic process (GO:0044242)	2/27	0.26128091934207637	0.8354909663955343	0	0	2.099863574351978	2.8183510705015133	ENPP2;LPIN1
dendritic spine organization (GO:0097061)	2/27	0.26128091934207637	0.8354909663955343	0	0	2.099863574351978	2.8183510705015133	WNT7A;SHANK1
regulation of vascular endothelial growth factor production (GO:0010574)	2/27	0.26128091934207637	0.8354909663955343	0	0	2.099863574351978	2.8183510705015133	C3;RORA
L-alpha-amino acid transmembrane transport (GO:1902475)	2/27	0.26128091934207637	0.8354909663955343	0	0	2.099863574351978	2.8183510705015133	SLC7A2;SLC7A3
negative regulation of protein polymerization (GO:0032272)	2/27	0.26128091934207637	0.8354909663955343	0	0	2.099863574351978	2.8183510705015133	SSH3;KANK3
positive regulation of striated muscle cell differentiation (GO:0051155)	2/27	0.26128091934207637	0.8354909663955343	0	0	2.099863574351978	2.8183510705015133	GREM1;RBM24
positive regulation of toll-like receptor signaling pathway (GO:0034123)	2/27	0.26128091934207637	0.8354909663955343	0	0	2.099863574351978	2.8183510705015133	NR1H3;LTF
negative regulation of response to external stimulus (GO:0032102)	6/118	0.2669513756944228	0.8354909663955343	0	0	1.4074808935920047	1.858844182950764	RTN4R;ALOX5;NR1H3;RORA;CCN3;LTF
adherens junction organization (GO:0034332)	3/49	0.2684566839952244	0.8354909663955343	0	0	1.7123129009265858	2.2518039704396373	CADM2;CDH13;NECTIN4
regulation of smooth muscle cell proliferation (GO:0048660)	3/49	0.2684566839952244	0.8354909663955343	0	0	1.7123129009265858	2.2518039704396373	ELN;CDH13;APOD
negative regulation of catabolic process (GO:0009895)	3/49	0.2684566839952244	0.8354909663955343	0	0	1.7123129009265858	2.2518039704396373	BSCL2;AGAP2;CBFA2T3
negative regulation of epithelial cell proliferation (GO:0050680)	4/72	0.27238847458173365	0.8354909663955343	0	0	1.5447815241007483	2.0090285615024417	SFRP2;ALOX5;HPN;PTPRM
negative regulation of supramolecular fiber organization (GO:1902904)	4/72	0.27238847458173365	0.8354909663955343	0	0	1.5447815241007483	2.0090285615024417	APC2;SSH3;SHANK1;KANK3
regulation of B cell activation (GO:0050864)	2/28	0.27506517255859897	0.8354909663955343	0	0	2.018994647916885	2.6060117255034583	LAPTM5;NOD2
regulation of neuron migration (GO:2001222)	2/28	0.27506517255859897	0.8354909663955343	0	0	2.018994647916885	2.6060117255034583	SEMA6A;TNN
response to ketone (GO:1901654)	2/28	0.27506517255859897	0.8354909663955343	0	0	2.018994647916885	2.6060117255034583	ABCB4;NR1H3
RNA phosphodiester bond hydrolysis (GO:0090501)	2/28	0.27506517255859897	0.8354909663955343	0	0	2.018994647916885	2.6060117255034583	RNASE4;RNASE1
L-amino acid transport (GO:0015807)	2/28	0.27506517255859897	0.8354909663955343	0	0	2.018994647916885	2.6060117255034583	SLC7A2;SLC7A3
leukocyte cell-cell adhesion (GO:0007159)	2/28	0.27506517255859897	0.8354909663955343	0	0	2.018994647916885	2.6060117255034583	NT5E;PECAM1
sulfur compound transport (GO:0072348)	2/28	0.27506517255859897	0.8354909663955343	0	0	2.018994647916885	2.6060117255034583	SLC13A4;SLC26A11
mucosal immune response (GO:0002385)	2/28	0.27506517255859897	0.8354909663955343	0	0	2.018994647916885	2.6060117255034583	RAB17;LTF
negative regulation of axonogenesis (GO:0050771)	2/28	0.27506517255859897	0.8354909663955343	0	0	2.018994647916885	2.6060117255034583	RTN4R;EFNB3
positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	2/28	0.27506517255859897	0.8354909663955343	0	0	2.018994647916885	2.6060117255034583	AGAP2;NOD2
